NAME,CATEGORY,STREET ADDRESS,ADDRESS,CITY,ZIP CODE,COUNTRY NAME,COUNTRY CODE,PHONE,EMAIL,WEBSITE,FACEBOOK,INSTAGRAM,LINKEDIN,TWITTER,URL,BOOKING LINK,SCORE,RATINGS,OPENING HOURS,MAIN IMAGE URL,DESCRIPTION,POI
Voltage Padel,Padel court,"Unit 19, Tong Park Industrial Estate","Unit 19, Tong Park Industrial Estate, Tong Park, Shipley BD17 7QD",Shipley,BD17 7QD,United Kingdom,GB,,hello@voltagepadel.co.uk,https://www.voltagepadel.co.uk/,https://www.facebook.com/people/voltage-padel/61583366232579/,https://www.instagram.com/voltagepadel,,,https://www.google.com/maps?cid=5721230756770924656,,,,,,,"Identifies as women-owned, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Free parking lot, On-site parking"
Walthamstow Leisure Centre,"Leisure centre, Badminton court, Basketball court, Fitness centre, Gym, Gymnastics club, Pickleball court, Sports complex, Squash court, Weightlifting area","Walthamstow Leisure Centre, 243 Markhouse Rd","Walthamstow Leisure Centre, 243 Markhouse Rd, London E17 8RN",London,E17 8RN,United Kingdom,GB,02085207464,,https://www.better.org.uk/leisure-centre/london/waltham-forest/walthamstow-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,https://www.facebook.com/betteruk/,https://www.instagram.com/better_uk/,,"https://x.com/gll_uk, https://twitter.com/better_uk",https://www.google.com/maps?cid=14509296627777371729,,4.5,322,"Monday: 6:30am-10pm, Tuesday: 6:30am-10pm, Wednesday: 6:30am-10pm, Thursday: 6:30am-10pm, Friday: 6:30am-10pm, Saturday: 8am-6pm, Sunday: 8am-6pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz06kWXjct4XDY72BA8A3CSoXiaf14zmwD9EQnqrWwkDTAKgobgwiZfnG3udnIxdx8ckpRSBrN1T-v6AZxoy5fqzkDYjoVNA53tGkvgrpWTYxMKMdZZdXJagu8tem3aEteMok0O,,
Wantage Leisure Centre,"Leisure centre, Badminton court, Fitness centre, Gym, Indoor playground, Pickleball court, Sauna, Squash court, Swimming pool, Table tennis facility",Portway,"Portway, Wantage OX12 9BY",Wantage,OX12 9BY,United Kingdom,GB,01235766201,wantage@gll.org,https://www.better.org.uk/leisure-centre/vale-of-white-horse/wantage-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,https://www.facebook.com/betteruk/,https://www.instagram.com/better_uk/,,"https://x.com/gll_uk, https://twitter.com/better_uk",https://www.google.com/maps?cid=6604840756748614855,,3.9,228,"Monday: 6am-10pm, Tuesday: 6am-10pm, Wednesday: 6am-10pm, Thursday: 6am-10pm, Friday: 6am-10pm, Saturday: 7:30am-5pm, Sunday: 7:30am-5pm",https://lh3.googleusercontent.com/p/AF1QipNig8Q8k3x0wJf3zGZR8EFSe_81CUlHtWVe9D-i,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Sauna"
Waterbeach Pickleball Club,Gym,Sports Hall,"Sports Hall, Waterbeach, Barracks CB25 9PA",Barracks,CB25 9PA,United Kingdom,GB,07545387539,info@tennis4tots.co.uk,https://www.tennis4tots.co.uk/,https://www.facebook.com/107137131212178,https://www.instagram.com/tennis4tots_natandvic,,,https://www.google.com/maps?cid=12214408365099780422,https://tennis4tots.co.uk/book-classes,,,"Monday: Closed, Tuesday: 11am-12pm, Wednesday: Closed, Thursday: 6:30-7:30pm, Friday: Closed, Saturday: Closed, Sunday: Closed",https://lh3.googleusercontent.com/p/AF1QipN8uCCww0q3ZB1kW2-JXFUA7tAamzujegSgXI-u,,"Wheelchair-accessible car park, Toilet"
Waterside Farm Leisure Centre,"Leisure centre, Badminton court, Fitness centre, Gym, Pickleball court, Football pitch, Sports complex, Swimming pool, Swimming school, Wellness Programme","Waterside Farm Leisure Centre Level, Somnes Avenue, 1 Somnes Ave","Waterside Farm Leisure Centre Level, Somnes Avenue, 1 Somnes Ave, Canvey Island SS8 9RA",Canvey Island,SS8 9RA,United Kingdom,GB,01268694342,,https://castlepointleisure.co.uk/facilities/waterside-farm-leisure-centre/?utm_source=google&utm_medium=local&utm_campaign=bigwave_seo,https://www.facebook.com/castlepointleisure,https://www.instagram.com/castlepointleisure1,,,https://www.google.com/maps?cid=14328995038575266023,,4.3,484,"Monday: 6am-10pm, Tuesday: 6am-10pm, Wednesday: 6am-10pm, Thursday: 6am-10pm, Friday: 6am-8pm, Saturday: 8am-5:45pm, Sunday: 8am-8pm",https://lh3.googleusercontent.com/p/AF1QipOJuVU8PXvblyLcICy9hRW6DyAUCPfwczU3q9G_,,"On-site services, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, LGBTQ+ friendly, Transgender safe space, Free parking lot, On-site parking"
We Are Padel - Derby,"Padel club, Football club",Derwent Parade,"Derwent Parade, Derby DE24 8BW",Derby,DE24 8BW,United Kingdom,GB,01332981621,,,,,,,https://www.google.com/maps?cid=16675280290520542376,https://playtomic.io/we-are-padel---derby-/f33c3aee-f075-408a-a69c-6c50309f0df2,4.3,159,"Monday: 7:30am-11:30pm, Tuesday: 7:30am-11:30pm, Wednesday: 7:30am-11:30pm, Thursday: 7:30am-11:30pm, Friday: 7:30am-11:30pm, Saturday: 8am-11:30pm, Sunday: 8am-11:30pm",https://lh3.googleusercontent.com/p/AF1QipMddwI8b31dBovC_c_ZAF2rxV_9H5lI-X2BuLPe,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Toilet, Wi-Fi, LGBTQ+ friendly, Transgender safe space"
We Do Pickleball,Pickleball court,30 Copenhagen Rd,"30 Copenhagen Rd, Sutton Fields, Hull HU7 0XQ",Hull,HU7 0XQ,United Kingdom,GB,,hull@wedopickleball.co.uk,https://www.wedopickleball.co.uk/,,https://www.instagram.com/wedo.pickleball,,https://www.x.com/wedopickleball,https://www.google.com/maps?cid=14417127302702184084,,,,,https://lh3.googleusercontent.com/p/AF1QipPjvX0zzLyVoD8NU_ff6jUAfga7jVsZoXkPzpaI,,
WePlay Padel,"Padel club, Padel court","WePlay Padel @ Ryedale Printing Works, Kirkdale Rd","WePlay Padel @ Ryedale Printing Works, Kirkdale Rd, Kirkbymoorside, York YO62 6YB",York,YO62 6YB,United Kingdom,GB,01751432505,,https://www.weplaypadel.co.uk/,https://www.facebook.com/people/weplay-padel-tennis/61571229591428,https://www.instagram.com/weplaypadeltennis,https://www.linkedin.com/company/weplay-padel-tennis,,https://www.google.com/maps?cid=13098859813178370951,,5,10,"Monday: 8am-9pm, Tuesday: 8am-9pm, Wednesday: 8am-9pm, Thursday: 8am-9pm, Friday: 8am-9pm, Saturday: 8am-9pm, Sunday: 8am-9pm",https://lh3.googleusercontent.com/p/AF1QipOib7kTMcvrdApj6g7MA5ngvs5dq_u76-dsWK0R,,Wheelchair-accessible car park
West Herts Wizards Pickleball,Sports club,"Everyone Active, Douglas Gardens","Everyone Active, Douglas Gardens, Berkhamsted HP4 3QQ",Berkhamsted,HP4 3QQ,United Kingdom,GB,,westhertswizards@gmail.com,http://www.westhertswizards.co.uk/,https://www.facebook.com/westhertswizards,,,,https://www.google.com/maps?cid=41006398455956589,,4,1,"Monday: 1-3pm, Tuesday: Closed, Wednesday: 6-7pm, Thursday: 1-3pm, Friday: Closed, Saturday: 1-3pm, Sunday: Closed",https://lh3.googleusercontent.com/p/AF1QipPbFHaJ-juKHxz6JaPknYPvzCXTDx_olohtt2eY,,"Wheelchair-accessible car park, Toilet"
West London Pickleball Club,Sports club,"E Acton Ln, Greater","E Acton Ln, Greater, London W3 7EN",London,W3 7EN,United Kingdom,GB,,maxhastings09@gmail.com,https://www.westlondonpickleball.com/,,https://www.instagram.com/wix,,,https://www.google.com/maps?cid=1791026368065518767,,4.4,13,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQM0Sn8pFXABoKWZwGw8QBDV9nPrJUx_FAmfCfSliP5VellBzxIUm5rBeKbkXkLzs_p9gITJWwgoftl7HUALmIFUQkZMQSI1GCFBxrMVxgauYNBiMt-L3MaQgL4uE4oKjY1l6-,,Toilet
West Northamptonshire Pickleball CIC,Sports club,Welton Rd,"Welton Rd, Daventry NN11 7JG",Daventry,NN11 7JG,United Kingdom,GB,07516689202,admin@westnorthantspickleball.com,https://westnorthantspickleball.com/,https://www.facebook.com/wnpickleballcic,https://www.instagram.com/wnpickleballcic,http://www.linkedin.com/company/wnpickleballcic,,https://www.google.com/maps?cid=17673323650013853312,,5,12,"Monday: 8am-10pm, Tuesday: 8am-10pm, Wednesday: 8am-10pm, Thursday: 8am-10pm, Friday: 8am-10pm, Saturday: 8am-10pm, Sunday: 8am-10pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxWtTNiK5okaxBAYr_B2OYaz-tinZ9Jlw67s6JQpzMxdacLz7EYQogBXiJ8SO4X5hgdDwBzwWhBbqewhAw31HDDFqBrsB4YPmlcaXaoGcWqgq0MGCDR5wP5AI3UVwvjwdGBH3geA,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Toilet, Free of charge street parking, Free parking lot, On-site parking"
West View Better Health Leisure Centre,"Padel court, Badminton court, Fitness centre, Gym, Indoor playground, Leisure centre, Rock climbing gym, Sauna, Football pitch, Swimming pool",Ribbleton Ln,"Ribbleton Ln, Preston PR1 5EP",Preston,PR1 5EP,United Kingdom,GB,01772428860,west.view@gll.org,https://www.better.org.uk/leisure-centre/preston/west-view-better-health-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,https://www.facebook.com/betteruk/,https://www.instagram.com/better_uk/,,"https://twitter.com/better_uk, https://x.com/gll_uk",https://www.google.com/maps?cid=9996583340798605723,,4,568,"Monday: 6:30am-10pm, Tuesday: 6:30am-10pm, Wednesday: 6:30am-10pm, Thursday: 6:30am-10pm, Friday: 6:30am-10pm, Saturday: 8am-6pm, Sunday: 8am-6pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzRWSZF6kC0q9Rn4qTWQg0PUrcQGQqoDzbWIRXN56SJy-RR6FUOJ1aXJsB8Bcog4Xj8JCxQqM06z2t8EOQ7ATqq0fwjdykBAkKDKHVKmsTS1c-6YDaWZX5YoxPmUVpn2z2BOtxj,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Sauna"
Wetherby Padel Club,"Padel club, Sports club","Grange Park, Old Boston Rd","Grange Park, Old Boston Rd, Wetherby LS22 5NB",Wetherby,LS22 5NB,United Kingdom,GB,07772516048,,https://clubspark.lta.org.uk/wetherbypadelclub,,,,,https://www.google.com/maps?cid=10074549483997463121,,4.9,29,"Monday: 6am-10pm, Tuesday: 6am-10pm, Wednesday: 6am-10pm, Thursday: 6am-10pm, Friday: 6am-10pm, Saturday: 6am-10pm, Sunday: 6am-10pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyX3Est-Kts2OV03svLxN55HzpLE7sQ5yExUzsovIG33TlvvMVtITxrZZOLb4C5aEOrEYTzPBQeH2ggFr5EhsmRqmk-13loiHMOsaCG8T9GOsJRoS_RvO_OWxx8YBStC7FluFzd,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Toilet"
Weymouth Pickleball Club (The Jurassic Coasters),"Pickleball court, Sports club","Redlands Leisure and Community Park, Dorchester Rd","Redlands Leisure and Community Park, Dorchester Rd, Weymouth DT5 3AW",Weymouth,DT5 3AW,United Kingdom,GB,,jurassiccoastersweymouth@gmail.com,https://www.weymouthpickleball.com/,https://www.facebook.com/weymouthpickleballclub,https://www.instagram.com/weymouth_pickleball_club,,,https://www.google.com/maps?cid=12506768456020742882,,5,14,Tuesday: 4-6pm,https://lh3.googleusercontent.com/p/AF1QipMCLfqsfcKzwWqkURVyFBH2jEtNKSc0Dtu-QuBQ,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Free parking lot"
Wimbledon Pickleball,"Corporate office, Service establishment",,,,,,,07769665039,wimbledonpickleball@gmail.com,https://www.wimbledonpickleball.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11591327774387536277,https://www.facebook.com/wimbledonpickleball,https://www.instagram.com/wimbledonpickleball/,,https://twitter.com/wimpickleball,https://www.google.com/maps?cid=10795107537624311967,,,,"Monday: 9am-5pm, Tuesday: 9am-5pm, Wednesday: 9am-5pm, Thursday: 9am-5pm, Friday: 9am-5pm, Saturday: 10am-5pm, Sunday: 10am-5pm",https://lh3.googleusercontent.com/p/AF1QipNdyKZMBIDk87giLRtgs5XGo6cucyUb8PefTG5l,,
Winchester Racquets and Fitness,"Padel club, Bar, Conference Centre, Croquet club, Function room facility, Tennis club, Pilates studio, Restaurant, Squash club, Yoga studio",Bereweeke Rd,"Bereweeke Rd, Winchester SO22 6AN",Winchester,SO22 6AN,United Kingdom,GB,01962854028,reception@winchesterracquetsandfitness.net,https://www.winchesterracquetsandfitness.net/,https://www.facebook.com/winchesterracquetsandfitness,,,,https://www.google.com/maps?cid=3230871529233429666,,4.5,53,"Monday: 6am-11pm, Tuesday: 6am-11pm, Wednesday: 6am-11pm, Thursday: 6am-11pm, Friday: 6am-11pm, Saturday: 8am-9pm, Sunday: 8am-9pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmlGK0pScdIX0pGMQz7lZqt2JFkXKGWNt8wgrZthgiNjnyWLH35Wq_Wd1MdGBP1jb6vn-hqeXRCCiizwrPJl5Hi-64KLRoEzZW3mDmj_xAXxssS04Zgsp1wLQSDlGzCBodLn7vEg,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Toilet, Wi-Fi, On-site parking"
Windrush Leisure Centre,"Leisure centre, Badminton court, Fitness centre, Gym, Pickleball court, Sports complex, Squash court, Swimming pool, Table tennis facility",,"1st floor, Witan Way, Witney OX28 4YA",Witney,OX28 4YA,United Kingdom,GB,01993202020,,https://www.better.org.uk/leisure-centre/west-oxfordshire/windrush-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,https://www.facebook.com/betteruk/,https://www.instagram.com/better_uk/,,"https://x.com/gll_uk, https://twitter.com/better_uk",https://www.google.com/maps?cid=1010904946912886195,,3.5,171,"Monday: 6am-10pm, Tuesday: 6am-10pm, Wednesday: 6am-10pm, Thursday: 6am-10pm, Friday: 6am-10pm, Saturday: 6am-6pm, Sunday: 6am-6pm",https://lh3.googleusercontent.com/p/AF1QipOSxUY_1Eo66rLnEjzA2nqgr0O1nwOfUIoTTp48,"Exercise facility with a gym, 25-metre swimming pool, sports courts and a cycling studio.",
Windsor Penarth Padel | Game4Padel,Padel court,"Windsor Penarth Padel, Larkwood Ave","Windsor Penarth Padel, Larkwood Ave, Penarth CF64 3JJ",Penarth,CF64 3JJ,United Kingdom,GB,,,https://www.game4padel.com/wales/penarth-windsor,,,,,https://www.google.com/maps?cid=5552331177832928269,,4.7,3,"Monday: 8am-9:30pm, Tuesday: 8am-9:30pm, Wednesday: 8am-9:30pm, Thursday: 8am-9:30pm, Friday: 8am-9:30pm, Saturday: 8am-9:30pm, Sunday: 8am-9:30pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvrgF4X6CZI5EAaNUtmYbKNVXKaCxMPiNhIOMCQr04F8s2jVM3k4P8wHGJ8jMT6poM2dXrS37dN7WauUHzTJP4gpdJvZ3BUqdY9-vLbvT1CeKoR1ZEcuTUq1uC9zAANy9WeMHxCxIDf1g,,
Withdean Sports Complex,"Sports complex, Athletic track, Fitness centre, Gym, Indoor cycling, Leisure centre, Padel court, Rock climbing gym, Football pitch, Tennis court",Tongdean Ln,"Tongdean Ln, Withdean, Brighton and Hove, Brighton BN1 5JD",Brighton,BN1 5JD,United Kingdom,GB,01273542100,withdeanenquiries@freedom-leisure.co.uk,https://www.freedom-leisure.co.uk/centres/withdean-sports-complex/,"https://www.facebook.com/withdeansportscomplex, https://www.facebook.com/freedomleisure2002",https://www.instagram.com/withdean_sports_complex,https://www.linkedin.com/company/freedom-leisure,https://x.com/@freedomleisure,https://www.google.com/maps?cid=6278052410992575136,,4.1,808,"Monday: 6am-10pm, Tuesday: 6am-10pm, Wednesday: 6am-10pm, Thursday: 6am-10pm, Friday: 6am-10pm, Saturday: 7am-6pm, Sunday: 7am-6pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLuILbhepvF2K7TJbVkTazWKDtS2-k7hx1rwz2IFtuxe_hXsa9bMU-MvjiB6w0c0LMJUXzwZDJZw6IUvqS2PNW7iZVuDOVuBgcmJMuiPQIa9DZG6V1elNAw63YIwtKJP1ME9bw,"Modern athletics and football stadium also offers tennis and squash courts, fitness classes and gym.","Assistive hearing loop, Wheelchair-accessible car park, Wheelchair-accessible entrance, Credit cards, Debit cards, NFC mobile payments"
WLu3a Pickleball,Sports club,,Leicester LE9 9JU,Leicester,LE9 9JU,United Kingdom,GB,,,,,,,,https://www.google.com/maps?cid=828740944684167619,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid,,
Wold Padel,Sports club,"Highfield Farm, Southburn Road","Highfield Farm, Southburn Road, Driffield YO25 9AF",Driffield,YO25 9AF,United Kingdom,GB,01377270607,info@woldpadel.co.uk,https://www.woldpadel.co.uk/,https://www.facebook.com/people/wold-padel/61583315083468,"https://www.instagram.com/wold_padel, https://www.instagram.com/woldpadel",,,https://www.google.com/maps?cid=10655847538891840554,,5,1,"Monday: 6am-11pm, Tuesday: 6am-11pm, Wednesday: 6am-11pm, Thursday: 6am-11pm, Friday: 6am-11pm, Saturday: 6am-11pm, Sunday: 6am-11pm",https://lh3.googleusercontent.com/p/AF1QipPyUAwAjdl2DgYBXkoIg7c3zv7K6xf0i4RTgKNE,,"Gender-neutral toilets, Wi-Fi, On-site parking"
Worldham Golf and Padel,"Golf club, Golf driving range, Golf instructor, Miniature golf course, Padel club, Padel court",Cakers La,"Cakers La, Alton GU34 3BF",Alton,GU34 3BF,United Kingdom,GB,01420544606,office@worldhamgolf.co.uk,http://www.worldhamgolf.co.uk/,"https://en-gb.facebook.com/worldhamgolfclub, https://www.facebook.com/worldhamgolf",https://www.instagram.com/worldhamgolf,,,https://www.google.com/maps?cid=10357241205381592584,https://www.worldhamgolf.co.uk/visitorbooking/,4.4,237,"Monday: 7:30am-7pm, Tuesday: 7:30am-7pm, Wednesday: 7:30am-7pm, Thursday: 7:30am-7pm, Friday: 7:30am-7pm, Saturday: 7:30am-7pm, Sunday: 7:30am-7pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6pibgC1FfPWfMNRdIBpI3QULc5lEc9OeSAglE9lNiRLzEHpRsM4X0ICNGVdqnaAOWczrK3Ay9hvNPGiE8P6Fhz4YHtVyZIpgC3OO-plhAUDhum9hLVNVa5iEcRaieSXrt3HGM,,"On-site services, Assistive hearing loop, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Food, Gender-neutral toilets, Toilet, Wi-Fi, Swimming pool, Credit cards, Debit cards, NFC mobile payments, Credit cards, Discounts for kids, On-site parking"
WPA - Mansfield - World Padel Academy - UK,Padel club,Quarry Ln,"Quarry Ln, Mansfield NG18 5DA",Mansfield,NG18 5DA,United Kingdom,GB,07777163459,info@worldpadelacademy.uk,https://worldpadelacademy.uk/,https://www.facebook.com/wpa.ukpadel,"https://www.instagram.com/wpa, https://www.instagram.com/wpaathletes, https://www.instagram.com/javigarrido10/, https://www.instagram.com/titoallemandi/, https://www.instagram.com/mikeyanguas/",,,https://www.google.com/maps?cid=13419372353146044978,,5,67,"Monday: 7am-10pm, Tuesday: 7am-10pm, Wednesday: 7am-10pm, Thursday: 7am-10pm, Friday: 7am-10pm, Saturday: 7am-10pm, Sunday: 7am-10pm",https://lh3.googleusercontent.com/p/AF1QipM75_Y0y-5SlSHayIxguMFZnu6P0WpvDJ7qr_oI,,"On-site services, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Toilet, Wi-Fi, Swimming pool, Free parking lot, On-site parking"
Wressle Grange Padel Club,"Padel court, Padel club",Intake Lane,"Intake Lane, Wressle, Selby YO8 6EU",Selby,YO8 6EU,United Kingdom,GB,07976845640,claire@wresslegrange.co.uk,https://www.wresslegrange.co.uk/wressle-grange-padel-club/,https://www.facebook.com/wresslegrangepadelclub,https://www.instagram.com/wressle_grange_padel_club,,,https://www.google.com/maps?cid=4141360640805440088,,,,,https://lh3.googleusercontent.com/p/AF1QipMssJPrGFCsIXR2AXOa4nGpWloNRoiM4RgW1BXu,,"Wheelchair-accessible car park, Assistive hearing loop (no), Wheelchair-accessible toilet (no), On-site parking"
Wrexham Tennis & Padel Centre,"Tennis court, Gym, Outdoor sports shop, Sports injury clinic",Plas Coch Rd,"Plas Coch Rd, Wrexham LL11 2BW",Wrexham,LL11 2BW,United Kingdom,GB,01978265260,,https://clubspark.lta.org.uk/WrexhamTennisCentre,,,,,https://www.google.com/maps?cid=9307165614982428214,,4.5,137,"Monday: 8am-9pm, Tuesday: 8am-9pm, Wednesday: 8am-9pm, Thursday: 7am-9pm, Friday: 8am-9pm, Saturday: 8am-4pm, Sunday: 10am-4pm",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx78EvLqktFp8SJzIuMRchJ-dl7ZNYMb_vse-z861nFvCXOuBboAPQb3w9N5CzxTupkZrP8vQEJPWtynPdxsB2kwc4W3KOutOJxJBX3QEjUUgjvpn8o8uexQsUvpvEJHtAA7ATH,,"Wheelchair-accessible car park, Wheelchair-accessible entrance, Credit cards, Debit cards, NFC mobile payments, Credit cards"
XPI Xcellent Padel Ibiza,Holding company,3,"3, Hale, Altrincham WA14 2UX",Altrincham,WA14 2UX,United Kingdom,GB,,steven@xpi-padel.com,https://xpi-padel.co.uk/,https://www.facebook.com/profile.php,https://www.instagram.com/xpi_padel,https://www.linkedin.com/company/xpi-padel,,https://www.google.com/maps?cid=8154546284937635794,,,,"Monday: 9am-5pm, Tuesday: 9am-5pm, Wednesday: 9am-5pm, Thursday: 9am-5pm, Friday: 9am-5pm, Saturday: Closed, Sunday: Closed",https://lh3.googleusercontent.com/p/AF1QipPwz6KJY14y57Vgf79tW71mz8W5SV8K7YdBJQvM,,
Your Advantage Tennis Academy,"Tennis instructor, Bar, Coaching center, Education Centre, Pickleball court, Squash court, Tennis club, Tennis court, Tennis Shop","Sandy Lodge, Merchant Taylors School","Sandy Lodge, Merchant Taylors School, Moor Park, Northwood HA6 2HT",Northwood,HA6 2HT,United Kingdom,GB,07733326142,contact@youradvantage-tennisacademy.co.uk,http://www.youradvantage-tennisacademy.co.uk/,https://www.facebook.com/youradvantagetennisacademyuk,https://www.instagram.com/youradvantage_tennisacademy,,,https://www.google.com/maps?cid=17081872364935722351,,5,44,"Monday: 9am-10pm, Tuesday: 9am-10pm, Wednesday: 9am-10pm, Thursday: 9am-10pm, Friday: 9am-10pm, Saturday: 9am-10pm, Sunday: 9am-10pm",https://lh3.googleusercontent.com/p/AF1QipPkKZGmKF1WqwGZ71x2I0fwn7j14Kd4AM24oxO5,,"Online classes, On-site services, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Toilet, Shower, Appointments recommended, Debit cards, Free parking lot, On-site parking"
Your Padel,Sports club,Unit 2 Robert Bakewell Wy,"Unit 2 Robert Bakewell Wy, Uttoxeter ST14 5AU",Uttoxeter,ST14 5AU,United Kingdom,GB,07983893252,,http://yourpadel.co.uk/,https://www.facebook.com/,https://www.instagram.com/yourpadeluttoxeter,,,https://www.google.com/maps?cid=17281634494813178796,,5,3,"Monday: 7am-10pm, Tuesday: 7am-10pm, Wednesday: 7am-10pm, Thursday: 7am-10pm, Friday: 7am-10pm, Saturday: 8am-10pm, Sunday: 8am-8pm",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid,,"Toilet, Wi-Fi, LGBTQ+ friendly, Transgender safe space, On-site parking"
